GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - No bedroom,Margin of Error; Median gross rent -- - Total: - No bedroom,Estimate; Median gross rent -- - Total: - 1 bedroom,Margin of Error; Median gross rent -- - Total: - 1 bedroom,Estimate; Median gross rent -- - Total: - 2 bedrooms,Margin of Error; Median gross rent -- - Total: - 2 bedrooms,Estimate; Median gross rent -- - Total: - 3 bedrooms,Margin of Error; Median gross rent -- - Total: - 3 bedrooms,Estimate; Median gross rent -- - Total: - 4 bedrooms,Margin of Error; Median gross rent -- - Total: - 4 bedrooms,Estimate; Median gross rent -- - Total: - 5 or more bedrooms,Margin of Error; Median gross rent -- - Total: - 5 or more bedrooms
1400000US21107971300,21107971300,"Census Tract 9713, Hopkins County, Kentucky",568,45,-,**,425,63,608,66,566,68,500,180,-,**
1400000US21109960100,21109960100,"Census Tract 9601, Jackson County, Kentucky",460,128,-,**,288,169,498,115,394,327,-,**,-,**
1400000US21109960200,21109960200,"Census Tract 9602, Jackson County, Kentucky",536,68,-,**,-,**,545,143,538,173,-,**,-,**
1400000US21109960300,21109960300,"Census Tract 9603, Jackson County, Kentucky",562,65,-,**,-,**,487,228,628,70,-,**,-,**
1400000US21111000200,21111000200,"Census Tract 2, Jefferson County, Kentucky",713,49,-,**,547,275,683,41,839,224,-,**,-,**
1400000US21111000300,21111000300,"Census Tract 3, Jefferson County, Kentucky",729,105,-,**,563,213,641,133,896,63,687,327,-,**
1400000US21111000400,21111000400,"Census Tract 4, Jefferson County, Kentucky",726,95,-,**,285,60,788,86,1102,127,1043,391,-,**
1400000US21111000600,21111000600,"Census Tract 6, Jefferson County, Kentucky",714,97,-,**,652,149,661,152,932,231,1125,555,-,**
1400000US21111000700,21111000700,"Census Tract 7, Jefferson County, Kentucky",742,108,-,**,483,55,734,85,946,69,-,**,-,**
1400000US21111000800,21111000800,"Census Tract 8, Jefferson County, Kentucky",649,51,-,**,-,**,653,57,632,357,807,370,-,**
1400000US21111000900,21111000900,"Census Tract 9, Jefferson County, Kentucky",545,163,203,68,434,117,623,19,958,909,-,**,-,**
1400000US21111001000,21111001000,"Census Tract 10, Jefferson County, Kentucky",684,236,-,**,-,**,807,197,574,202,1122,226,-,**
1400000US21111001100,21111001100,"Census Tract 11, Jefferson County, Kentucky",689,71,-,**,-,**,700,123,702,121,730,30,-,**
1400000US21111001200,21111001200,"Census Tract 12, Jefferson County, Kentucky",835,89,-,**,-,**,805,154,998,172,-,**,-,**
1400000US21111001400,21111001400,"Census Tract 14, Jefferson County, Kentucky",667,165,-,**,283,168,704,59,685,387,-,**,-,**
1400000US21111001500,21111001500,"Census Tract 15, Jefferson County, Kentucky",752,91,-,**,-,**,785,68,763,713,1184,190,-,**
1400000US21111001600,21111001600,"Census Tract 16, Jefferson County, Kentucky",906,44,-,**,-,**,834,166,925,40,-,**,-,**
1400000US21111001700,21111001700,"Census Tract 17, Jefferson County, Kentucky",828,67,-,**,477,439,725,266,906,64,953,96,1114,24
1400000US21111001800,21111001800,"Census Tract 18, Jefferson County, Kentucky",810,63,-,**,470,246,686,234,870,33,-,**,-,**
1400000US21111002100,21111002100,"Census Tract 21, Jefferson County, Kentucky",754,49,-,**,416,215,785,57,850,69,836,330,-,**
1400000US21111002300,21111002300,"Census Tract 23, Jefferson County, Kentucky",641,45,-,**,590,119,617,26,827,130,892,167,950,125
1400000US21111002400,21111002400,"Census Tract 24, Jefferson County, Kentucky",699,80,-,**,445,206,808,99,852,51,-,**,-,**
1400000US21111002700,21111002700,"Census Tract 27, Jefferson County, Kentucky",510,132,388,167,434,131,540,254,684,408,100-,***,-,**
1400000US21111002800,21111002800,"Census Tract 28, Jefferson County, Kentucky",657,37,-,**,496,75,642,16,865,143,1022,625,-,**
1400000US21111003000,21111003000,"Census Tract 30, Jefferson County, Kentucky",237,48,-,**,184,14,317,109,257,72,-,**,-,**
1400000US21111003500,21111003500,"Census Tract 35, Jefferson County, Kentucky",689,66,727,16,-,**,338,212,506,481,1838,499,-,**
1400000US21111003600,21111003600,"Census Tract 36, Jefferson County, Kentucky",704,98,-,**,613,59,805,164,728,336,1031,157,-,**
1400000US21111003700,21111003700,"Census Tract 37, Jefferson County, Kentucky",674,55,408,43,657,225,757,138,961,336,867,298,-,**
1400000US21111003800,21111003800,"Census Tract 38, Jefferson County, Kentucky",939,38,-,**,523,67,905,69,1017,92,1171,329,-,**
1400000US21111003900,21111003900,"Census Tract 39, Jefferson County, Kentucky",876,44,-,**,-,**,838,37,912,103,1115,236,-,**
1400000US21111004000,21111004000,"Census Tract 40, Jefferson County, Kentucky",706,101,539,82,620,97,784,91,1073,158,742,194,-,**
1400000US21111004100,21111004100,"Census Tract 41, Jefferson County, Kentucky",681,42,-,**,603,151,683,28,1055,383,1528,900,-,**
1400000US21111004301,21111004301,"Census Tract 43.01, Jefferson County, Kentucky",593,31,-,**,335,59,643,70,826,295,1261,325,-,**
1400000US21111004302,21111004302,"Census Tract 43.02, Jefferson County, Kentucky",727,60,-,**,550,147,758,43,767,161,958,123,-,**
1400000US21111004400,21111004400,"Census Tract 44, Jefferson County, Kentucky",641,49,-,**,573,18,781,215,1091,98,-,**,-,**
1400000US21111004500,21111004500,"Census Tract 45, Jefferson County, Kentucky",833,73,-,**,602,60,810,126,946,95,-,**,-,**
1400000US21111004600,21111004600,"Census Tract 46, Jefferson County, Kentucky",704,62,-,**,554,69,767,130,-,**,-,**,-,**
1400000US21111004900,21111004900,"Census Tract 49, Jefferson County, Kentucky",519,95,321,157,468,103,1058,101,-,**,-,**,-,**
1400000US21111005000,21111005000,"Census Tract 50, Jefferson County, Kentucky",594,97,356,39,724,137,920,380,543,228,-,**,-,**
1400000US21111005100,21111005100,"Census Tract 51, Jefferson County, Kentucky",421,57,247,85,468,79,629,57,-,**,-,**,-,**
1400000US21111005200,21111005200,"Census Tract 52, Jefferson County, Kentucky",644,99,611,59,599,48,795,64,931,122,-,**,-,**
1400000US21111005300,21111005300,"Census Tract 53, Jefferson County, Kentucky",760,41,842,194,739,24,797,126,788,159,770,553,-,**
1400000US21111005600,21111005600,"Census Tract 56, Jefferson County, Kentucky",639,36,-,**,593,70,634,46,935,272,-,**,-,**
1400000US21111005900,21111005900,"Census Tract 59, Jefferson County, Kentucky",299,105,214,84,263,27,799,125,786,238,-,**,-,**
1400000US21111006200,21111006200,"Census Tract 62, Jefferson County, Kentucky",799,33,840,127,847,41,758,157,689,175,-,**,-,**
1400000US21111006300,21111006300,"Census Tract 63, Jefferson County, Kentucky",912,91,-,**,745,216,964,141,1125,188,-,**,-,**
1400000US21111006400,21111006400,"Census Tract 64, Jefferson County, Kentucky",803,85,640,176,716,83,901,101,1440,720,-,**,-,**
1400000US21111006500,21111006500,"Census Tract 65, Jefferson County, Kentucky",628,110,-,**,562,144,656,155,797,229,-,**,-,**
1400000US21111006600,21111006600,"Census Tract 66, Jefferson County, Kentucky",687,103,511,255,599,47,769,39,963,133,-,**,-,**
1400000US21111006800,21111006800,"Census Tract 68, Jefferson County, Kentucky",975,137,-,**,761,98,944,119,1239,160,-,**,-,**
1400000US21111006900,21111006900,"Census Tract 69, Jefferson County, Kentucky",792,42,-,**,745,74,790,96,1148,51,-,**,-,**
1400000US21111007000,21111007000,"Census Tract 70, Jefferson County, Kentucky",1110,179,-,**,647,128,1201,606,1279,528,-,**,1458,270
1400000US21111007100,21111007100,"Census Tract 71, Jefferson County, Kentucky",693,73,613,142,638,58,789,51,-,**,-,**,-,**
1400000US21111007400,21111007400,"Census Tract 74, Jefferson County, Kentucky",941,56,-,**,781,266,949,45,950,820,-,**,-,**
1400000US21111007501,21111007501,"Census Tract 75.01, Jefferson County, Kentucky",1058,1003,-,**,-,**,-,**,1792,229,-,**,-,**
1400000US21111007502,21111007502,"Census Tract 75.02, Jefferson County, Kentucky",1038,342,-,**,-,**,953,191,-,**,-,**,-,**
1400000US21111007601,21111007601,"Census Tract 76.01, Jefferson County, Kentucky",722,60,-,**,603,132,768,44,-,**,-,**,-,**
1400000US21111007602,21111007602,"Census Tract 76.02, Jefferson County, Kentucky",690,36,656,231,633,50,735,32,925,272,-,**,-,**
1400000US21111007603,21111007603,"Census Tract 76.03, Jefferson County, Kentucky",898,27,-,**,789,41,933,33,1042,76,-,**,-,**
1400000US21111007700,21111007700,"Census Tract 77, Jefferson County, Kentucky",811,63,-,**,781,410,794,52,884,298,-,**,-,**
1400000US21111007800,21111007800,"Census Tract 78, Jefferson County, Kentucky",876,207,-,**,685,70,857,618,1368,65,1157,82,-,**
1400000US21111007900,21111007900,"Census Tract 79, Jefferson County, Kentucky",804,75,544,148,646,33,924,63,1515,344,-,**,-,**
1400000US21111008100,21111008100,"Census Tract 81, Jefferson County, Kentucky",789,44,588,195,645,106,1003,279,1312,183,-,**,-,**
1400000US21111008200,21111008200,"Census Tract 82, Jefferson County, Kentucky",826,52,758,325,766,33,895,83,1165,432,-,**,-,**
1400000US21111008300,21111008300,"Census Tract 83, Jefferson County, Kentucky",767,56,674,117,628,73,941,170,1361,321,-,**,-,**
1400000US21111008400,21111008400,"Census Tract 84, Jefferson County, Kentucky",952,107,559,63,749,35,1065,119,1173,380,1217,183,-,**
1400000US21111008500,21111008500,"Census Tract 85, Jefferson County, Kentucky",826,56,-,**,732,49,934,89,1188,477,-,**,-,**
1400000US21111008700,21111008700,"Census Tract 87, Jefferson County, Kentucky",1081,80,-,**,823,348,1098,108,-,**,-,**,-,**
1400000US21111008800,21111008800,"Census Tract 88, Jefferson County, Kentucky",827,82,-,**,720,18,926,88,-,**,-,**,-,**
1400000US21111008900,21111008900,"Census Tract 89, Jefferson County, Kentucky",935,172,-,**,-,**,1121,112,1443,377,-,**,-,**
1400000US21111009000,21111009000,"Census Tract 90, Jefferson County, Kentucky",809,80,-,**,685,142,783,75,1048,99,1283,160,-,**
1400000US21111009103,21111009103,"Census Tract 91.03, Jefferson County, Kentucky",649,71,-,**,597,94,570,87,1086,291,-,**,-,**
1400000US21111009105,21111009105,"Census Tract 91.05, Jefferson County, Kentucky",717,86,-,**,535,127,716,65,-,**,-,**,-,**
1400000US21111009106,21111009106,"Census Tract 91.06, Jefferson County, Kentucky",905,44,-,**,581,301,900,56,1087,121,-,**,-,**
1400000US21111009300,21111009300,"Census Tract 93, Jefferson County, Kentucky",749,84,-,**,663,41,726,83,1090,191,1121,42,-,**
1400000US21111009400,21111009400,"Census Tract 94, Jefferson County, Kentucky",636,42,-,**,616,31,621,50,924,574,-,**,-,**
1400000US21111009600,21111009600,"Census Tract 96, Jefferson County, Kentucky",860,379,-,**,652,239,1065,334,-,**,-,**,-,**
1400000US21111009700,21111009700,"Census Tract 97, Jefferson County, Kentucky",865,154,-,**,-,**,799,57,1128,71,-,**,-,**
1400000US21111009800,21111009800,"Census Tract 98, Jefferson County, Kentucky",989,188,-,**,589,25,933,154,1260,374,-,**,-,**
1400000US21111009900,21111009900,"Census Tract 99, Jefferson County, Kentucky",1053,254,-,**,674,23,890,226,1327,393,1427,200,-,**
1400000US21111010001,21111010001,"Census Tract 100.01, Jefferson County, Kentucky",1674,367,-,**,-,**,-,**,1583,243,2389,689,-,**
1400000US21111010004,21111010004,"Census Tract 100.04, Jefferson County, Kentucky",852,33,920,422,741,49,895,58,1256,123,-,**,-,**
1400000US21111010005,21111010005,"Census Tract 100.05, Jefferson County, Kentucky",1096,78,-,**,612,35,734,52,1196,95,1295,128,-,**
1400000US21111010006,21111010006,"Census Tract 100.06, Jefferson County, Kentucky",920,74,-,**,802,198,898,61,1186,89,1683,146,-,**
1400000US21111010007,21111010007,"Census Tract 100.07, Jefferson County, Kentucky",1547,804,-,**,-,**,-,**,1583,581,-,**,-,**
1400000US21111010008,21111010008,"Census Tract 100.08, Jefferson County, Kentucky",941,39,2167,135,2018,187,868,48,1238,125,1213,406,857,11
1400000US21111010102,21111010102,"Census Tract 101.02, Jefferson County, Kentucky",1346,184,-,**,-,**,-,**,1208,288,1375,77,-,**
1400000US21111010103,21111010103,"Census Tract 101.03, Jefferson County, Kentucky",879,57,-,**,700,53,1041,56,1286,145,-,**,-,**
1400000US21111010104,21111010104,"Census Tract 101.04, Jefferson County, Kentucky",936,46,783,138,875,48,1002,87,1284,141,1366,57,-,**
1400000US21111010307,21111010307,"Census Tract 103.07, Jefferson County, Kentucky",1917,1171,-,**,-,**,-,**,-,**,-,**,-,**
1400000US21111010309,21111010309,"Census Tract 103.09, Jefferson County, Kentucky",1086,45,-,**,1037,86,1117,31,1735,71,788,356,-,**
1400000US21111010311,21111010311,"Census Tract 103.11, Jefferson County, Kentucky",1130,94,-,**,-,**,943,158,1437,145,-,**,-,**
1400000US21111010312,21111010312,"Census Tract 103.12, Jefferson County, Kentucky",813,470,-,**,-,**,-,**,-,**,-,**,-,**
1400000US21111010313,21111010313,"Census Tract 103.13, Jefferson County, Kentucky",1738,124,-,**,-,**,-,**,1957,362,-,**,-,**
1400000US21111010314,21111010314,"Census Tract 103.14, Jefferson County, Kentucky",1203,453,-,**,950,68,1106,34,-,**,-,**,-,**
1400000US21111010315,21111010315,"Census Tract 103.15, Jefferson County, Kentucky",1305,78,-,**,1136,120,1374,70,-,**,-,**,-,**
1400000US21111010316,21111010316,"Census Tract 103.16, Jefferson County, Kentucky",706,392,-,**,-,**,-,**,-,**,-,**,-,**
1400000US21111010317,21111010317,"Census Tract 103.17, Jefferson County, Kentucky",2688,416,-,**,-,**,-,**,-,**,2670,686,-,**
1400000US21111010318,21111010318,"Census Tract 103.18, Jefferson County, Kentucky",1204,57,1197,592,1068,80,1313,75,1730,178,-,**,-,**
1400000US21111010319,21111010319,"Census Tract 103.19, Jefferson County, Kentucky",975,58,-,**,882,112,992,82,1179,445,-,**,-,**
1400000US21111010320,21111010320,"Census Tract 103.20, Jefferson County, Kentucky",938,43,-,**,853,28,959,44,1117,32,1737,32,-,**
1400000US21111010402,21111010402,"Census Tract 104.02, Jefferson County, Kentucky",1154,55,-,**,1081,72,1177,53,1547,228,1295,578,-,**
1400000US21111010403,21111010403,"Census Tract 104.03, Jefferson County, Kentucky",1251,119,-,**,991,128,1295,85,1611,521,-,**,-,**
1400000US21111010405,21111010405,"Census Tract 104.05, Jefferson County, Kentucky",1087,78,-,**,864,55,1058,94,1223,154,-,**,-,**
1400000US21111010406,21111010406,"Census Tract 104.06, Jefferson County, Kentucky",673,45,-,**,-,**,907,364,909,495,-,**,-,**
1400000US21111010500,21111010500,"Census Tract 105, Jefferson County, Kentucky",939,83,-,**,520,437,973,120,1255,137,-,**,-,**
1400000US21111010601,21111010601,"Census Tract 106.01, Jefferson County, Kentucky",1114,76,441,212,977,140,1235,112,1743,488,-,**,-,**
1400000US21111010602,21111010602,"Census Tract 106.02, Jefferson County, Kentucky",977,44,1082,225,890,31,996,88,1305,145,-,**,-,**
1400000US21111010701,21111010701,"Census Tract 107.01, Jefferson County, Kentucky",1113,64,1826,226,979,110,1186,85,1611,202,-,**,-,**
1400000US21111010702,21111010702,"Census Tract 107.02, Jefferson County, Kentucky",942,24,866,44,918,24,972,65,1358,102,-,**,-,**
1400000US21111010705,21111010705,"Census Tract 107.05, Jefferson County, Kentucky",1029,67,-,**,986,61,1108,86,1403,130,-,**,-,**
1400000US21111010706,21111010706,"Census Tract 107.06, Jefferson County, Kentucky",878,129,-,**,770,34,950,59,1125,1111,-,**,-,**
1400000US21111010800,21111010800,"Census Tract 108, Jefferson County, Kentucky",1030,68,-,**,782,32,1016,77,1155,87,1440,159,-,**
1400000US21111010901,21111010901,"Census Tract 109.01, Jefferson County, Kentucky",798,71,546,158,544,26,802,46,982,128,-,**,-,**
1400000US21111010902,21111010902,"Census Tract 109.02, Jefferson County, Kentucky",794,231,-,**,670,156,657,30,1121,83,-,**,-,**
1400000US21111011002,21111011002,"Census Tract 110.02, Jefferson County, Kentucky",723,31,575,93,598,73,775,18,849,29,-,**,-,**
1400000US21111011003,21111011003,"Census Tract 110.03, Jefferson County, Kentucky",756,46,488,333,580,241,747,48,1327,234,-,**,-,**
1400000US21111011004,21111011004,"Census Tract 110.04, Jefferson County, Kentucky",757,45,538,46,742,124,731,84,1080,177,-,**,-,**
1400000US21111011005,21111011005,"Census Tract 110.05, Jefferson County, Kentucky",874,69,-,**,732,50,968,92,871,196,-,**,-,**
1400000US21111011102,21111011102,"Census Tract 111.02, Jefferson County, Kentucky",930,131,-,**,983,85,805,55,1220,349,-,**,-,**
1400000US21111011106,21111011106,"Census Tract 111.06, Jefferson County, Kentucky",850,75,-,**,670,101,816,222,887,244,1202,151,-,**
1400000US21111011109,21111011109,"Census Tract 111.09, Jefferson County, Kentucky",924,133,-,**,828,113,800,99,1278,206,-,**,-,**
1400000US21111011110,21111011110,"Census Tract 111.10, Jefferson County, Kentucky",1030,107,-,**,925,177,1158,487,1055,104,-,**,-,**
1400000US21111011111,21111011111,"Census Tract 111.11, Jefferson County, Kentucky",854,46,-,**,726,38,848,61,1360,301,-,**,-,**
1400000US21111011112,21111011112,"Census Tract 111.12, Jefferson County, Kentucky",1037,98,-,**,1136,243,1084,87,609,423,-,**,-,**
1400000US21111011113,21111011113,"Census Tract 111.13, Jefferson County, Kentucky",875,102,-,**,723,34,1041,99,-,**,-,**,-,**
1400000US21111011114,21111011114,"Census Tract 111.14, Jefferson County, Kentucky",723,77,-,**,-,**,664,62,-,**,-,**,-,**
1400000US21111011200,21111011200,"Census Tract 112, Jefferson County, Kentucky",747,25,-,**,704,89,794,56,1104,488,-,**,-,**
1400000US21111011301,21111011301,"Census Tract 113.01, Jefferson County, Kentucky",672,60,-,**,188,22,687,55,889,238,-,**,-,**
1400000US21111011302,21111011302,"Census Tract 113.02, Jefferson County, Kentucky",783,54,-,**,-,**,701,145,868,80,-,**,-,**
1400000US21111011403,21111011403,"Census Tract 114.03, Jefferson County, Kentucky",981,86,-,**,-,**,844,207,976,96,1087,66,-,**
1400000US21111011404,21111011404,"Census Tract 114.04, Jefferson County, Kentucky",747,107,-,**,621,20,823,27,865,25,-,**,-,**
1400000US21111011405,21111011405,"Census Tract 114.05, Jefferson County, Kentucky",766,122,-,**,590,86,716,51,943,57,-,**,-,**
1400000US21111011406,21111011406,"Census Tract 114.06, Jefferson County, Kentucky",791,70,-,**,687,33,844,63,1073,72,1075,409,-,**
1400000US21111011505,21111011505,"Census Tract 115.05, Jefferson County, Kentucky",739,47,526,15,616,15,769,48,1362,451,-,**,-,**
1400000US21111011506,21111011506,"Census Tract 115.06, Jefferson County, Kentucky",717,30,-,**,693,43,711,59,-,**,-,**,-,**
1400000US21111011508,21111011508,"Census Tract 115.08, Jefferson County, Kentucky",979,395,-,**,-,**,954,156,1196,623,-,**,-,**
1400000US21111011509,21111011509,"Census Tract 115.09, Jefferson County, Kentucky",864,27,-,**,700,39,868,21,1254,597,-,**,-,**
1400000US21111011513,21111011513,"Census Tract 115.13, Jefferson County, Kentucky",852,158,-,**,283,57,941,135,870,190,-,**,-,**
1400000US21111011514,21111011514,"Census Tract 115.14, Jefferson County, Kentucky",693,103,-,**,677,12,852,226,-,**,-,**,-,**
1400000US21111011515,21111011515,"Census Tract 115.15, Jefferson County, Kentucky",1263,128,-,**,-,**,-,**,1311,147,1215,146,-,**
1400000US21111011516,21111011516,"Census Tract 115.16, Jefferson County, Kentucky",865,34,-,**,694,57,906,54,1182,99,-,**,-,**
1400000US21111011517,21111011517,"Census Tract 115.17, Jefferson County, Kentucky",832,84,-,**,771,27,876,621,1264,120,1151,71,-,**
1400000US21111011518,21111011518,"Census Tract 115.18, Jefferson County, Kentucky",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US21111011519,21111011519,"Census Tract 115.19, Jefferson County, Kentucky",1016,106,-,**,844,41,883,50,1116,25,1455,218,-,**
1400000US21111011520,21111011520,"Census Tract 115.20, Jefferson County, Kentucky",1225,463,-,**,950,747,1227,218,-,**,-,**,-,**
1400000US21111011601,21111011601,"Census Tract 116.01, Jefferson County, Kentucky",1377,97,-,**,1089,97,1516,217,1387,97,-,**,-,**
1400000US21111011603,21111011603,"Census Tract 116.03, Jefferson County, Kentucky",1124,70,-,**,1099,59,1089,135,1244,146,-,**,-,**
